station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,feel
ROC,2024-01-01 00:11:00,-1.1870295229044667,-0.9275616785214013,0.8035863667688671,-0.9802167674521457,-0.300192731595016,-0.008611874461725745,0.0873529856460649,0.15519561754827044,0.1435715807901743,-1.1684952883998079
ROC,2024-01-01 00:54:00,-1.1870295229044667,-0.9275616785214013,0.8035863667688671,-0.9802167674521457,-0.08635148283270028,-0.008611874461725745,0.0873529856460649,0.15519561754827044,0.1435715807901743,-1.2041290237833449
ROC,2024-01-01 01:54:00,-1.1300312425444854,-0.9275616785214013,0.5909454931246815,-1.0740904279224346,-0.7278752291196475,-0.008611874461725745,0.0873529856460649,0.1680664564257383,0.1435715807901743,-1.0231096480349764
ROC,2024-01-01 02:54:00,-1.1870295229044667,-0.9275616785214013,0.8035863667688671,-0.9802167674521457,-0.7278752291196475,-0.008611874461725745,0.0873529856460649,0.1809372953032062,-1.9448395653275838,-1.078698275233294
ROC,2024-01-01 03:04:00,-1.1870295229044667,-0.9275616785214013,0.8035863667688671,-1.0740904279224346,-0.5140339803573317,-0.008611874461725745,0.13131837355748086,0.1809372953032062,-2.2929080896805436,-1.1271601553549049
ROC,2024-01-01 03:39:00,-1.1870295229044667,-0.9275616785214013,0.8035863667688671,-1.0740904279224346,-0.5140339803573317,-0.008611874461725745,0.13131837355748086,0.1809372953032062,-1.9448395653275838,-1.1271601553549049
ROC,2024-01-01 03:43:00,-1.1870295229044667,-0.9275616785214013,0.8035863667688671,-1.0740904279224346,-0.5140339803573317,-0.008611874461725745,0.13131837355748086,0.1809372953032062,-1.9448395653275838,-1.1271601553549049
ROC,2024-01-01 03:54:00,-1.1870295229044667,-0.9275616785214013,0.8035863667688671,-1.0740904279224346,-0.5140339803573317,-0.008611874461725745,0.13131837355748086,0.1809372953032062,-1.9448395653275838,-1.1271601553549049
ROC,2024-01-01 04:54:00,-1.1870295229044667,-0.9878120989338142,0.5858675021122831,-1.1679640883927238,-0.7278752291196475,-0.008611874461725745,0.13131837355748086,0.19380813418065948,0.1435715807901743,-1.078698275233294
ROC,2024-01-01 05:54:00,-1.1870295229044667,-0.9275616785214013,0.8035863667688671,-1.1679640883927238,-0.300192731595016,-0.025055974871993278,0.13131837355748086,0.19380813418065948,-1.2487025166216645,-1.1684952883998079
ROC,2024-01-01 06:54:00,-1.1870295229044667,-0.9275616785214013,0.8035863667688671,-1.0740904279224346,-0.08635148283270028,-0.041500075282260844,0.1752837614688968,0.21954981193559525,-1.9448395653275838,-1.2041290237833449
ROC,2024-01-01 07:54:00,-1.244027803264448,-0.9878120989338142,0.7997778735095681,-1.2618377488630128,0.12748976592961547,-0.057944175692528375,0.21924914938029713,0.29677484520038794,-0.20449694356278542,-1.294401153421639
ROC,2024-01-01 08:54:00,-1.3010260836244292,-1.048062519346227,0.795334631373719,-1.3557114093333018,0.555172263454247,-0.07438827610279593,0.26321453729171307,0.32251652295530914,-0.20449694356278542,-1.409379339592519
ROC,2024-01-01 09:54:00,-1.3010260836244292,-1.10831293975864,0.5763462689640365,-1.2618377488630128,-0.08635148283270028,-0.09083237651306347,0.26321453729171307,0.335387361832777,0.1435715807901743,-1.3200574428977858
ROC,2024-01-01 10:54:00,-1.3010260836244292,-1.1685633601710528,0.3649748930729503,-1.2618377488630128,-0.08635148283270028,-0.107276476923331,0.35114531311452934,0.4254832339750376,0.1435715807901743,-1.3200574428977858
ROC,2024-01-01 11:47:00,-1.3010260836244292,-1.1685633601710528,0.3649748930729503,-1.1679640883927238,-0.08635148283270028,-0.12372057733359856,0.4390760889373456,0.4640957506074413,0.49164010514313394,-1.3200574428977858
ROC,2024-01-01 11:54:00,-1.3010260836244292,-1.1685633601710528,0.3649748930729503,-1.1679640883927238,0.12748976592961547,-0.14016467774386612,0.4390760889373456,0.5027082672398303,0.1435715807901743,-1.3528404794506401
ROC,2024-01-01 12:54:00,-1.3580243639844105,-1.2288137805834658,0.3592621531840027,-1.4495850698035908,-0.300192731595016,-0.15660877815413365,0.5270068647601619,0.5928041393820763,0.1435715807901743,-1.3400123347125665
ROC,2024-01-01 13:54:00,-1.3010260836244292,-1.1685633601710528,0.3649748930729503,-1.6373323907441688,0.3413310146919312,-0.1730528785644012,0.6589030284943942,0.7086416892792581,0.1435715807901743,-1.3822977007010306
ROC,2024-01-01 14:41:00,-1.3580243639844105,-1.2288137805834658,0.3592621531840027,-1.5434587302738798,0.7690135122165627,-0.18949697897466874,0.7028684164057944,0.747254205911647,0.49164010514313394,-1.4939500715694471
ROC,2024-01-01 14:54:00,-1.3580243639844105,-1.2288137805834658,0.3592621531840027,-1.6373323907441688,0.555172263454247,-0.20594107938493628,0.7028684164057944,0.7858667225440508,0.49164010514313394,-1.4687688985650809
ROC,2024-01-01 15:54:00,-1.3580243639844105,-1.2288137805834658,0.3592621531840027,-1.5434587302738798,0.12748976592961547,-0.22238517979520384,0.7468338043172105,0.8244792391764545,0.49164010514313394,-1.411279805479641
ROC,2024-01-01 16:54:00,-1.3580243639844105,-1.2890642009958786,0.15550776381151438,-1.731206051214458,-0.300192731595016,-0.22238517979520384,0.7028684164057944,0.7729958836665829,0.49164010514313394,-1.3400123347125665
ROC,2024-01-01 17:54:00,-1.3580243639844105,-1.2890642009958786,0.15550776381151438,1.4604984047753693,0.12748976592961547,-0.22238517979520384,0.7028684164057944,0.7472542059116617,0.49164010514313394,-1.411279805479641
ROC,2024-01-01 18:54:00,-1.3580243639844105,-1.2890642009958786,0.15550776381151438,1.5543720652456583,-0.300192731595016,-0.22238517979520384,0.6589030284943942,0.7343833670341938,0.49164010514313394,-1.3400123347125665
ROC,2024-01-01 19:54:00,-1.4150226443443918,-1.3493146214082916,0.14916027504601667,1.36662474430508,-0.08635148283270028,-0.22238517979520384,0.7468338043172105,0.7858667225440508,0.49164010514313394,-1.4359858620122268
ROC,2024-01-01 20:54:00,-1.4150226443443918,-1.3493146214082916,0.14916027504601667,1.36662474430508,-0.7278752291196475,-0.22238517979520384,0.7907991922286107,0.8759625946863113,0.49164010514313394,-1.3005776675547855
ROC,2024-01-01 21:54:00,-1.3580243639844105,-1.3493146214082916,-0.041264387918925206,0.9911301024239241,-0.300192731595016,-0.22238517979520384,0.8347645801400267,0.8759625946863113,0.49164010514313394,-1.3400123347125665
ROC,2024-01-01 22:54:00,-1.3580243639844105,-1.3493146214082916,-0.041264387918925206,0.9911301024239241,-0.08635148283270028,-0.22238517979520384,0.8347645801400267,0.8888334335637793,0.49164010514313394,-1.3780216524550062
ROC,2024-01-01 23:54:00,-1.3580243639844105,-1.3493146214082916,-0.041264387918925206,1.178877423364502,-0.5140339803573317,-0.22238517979520384,0.8787299680514427,0.9274459501961683,0.49164010514313394,-1.2967767357805418
ROC,2024-01-02 00:54:00,-1.3580243639844105,-1.3493146214082916,-0.041264387918925206,0.709509121013057,-0.08635148283270028,-0.22238517979520384,0.8787299680514427,0.9660584668285573,0.49164010514313394,-1.3780216524550062
ROC,2024-01-02 01:54:00,-1.3010260836244292,-1.2890642009958786,-0.03428215027687737,0.615635460542768,0.12748976592961547,-0.22238517979520384,0.8787299680514427,0.9274459501961683,0.49164010514313394,-1.3528404794506401
ROC,2024-01-02 02:54:00,-1.3010260836244292,-1.2890642009958786,-0.03428215027687737,0.42788813960218985,-0.08635148283270028,-0.22238517979520384,0.8347645801400267,0.8888334335637793,0.49164010514313394,-1.3200574428977858
ROC,2024-01-02 03:54:00,-1.3010260836244292,-1.2288137805834658,0.161855252577013,0.42788813960218985,-0.5140339803573317,-0.22238517979520384,0.8347645801400267,0.9017042724412325,0.49164010514313394,-1.2402378756386627
ROC,2024-01-02 04:54:00,-1.3010260836244292,-1.1685633601710528,0.3649748930729503,0.5217618000724789,-0.5140339803573317,-0.22238517979520384,0.7907991922286107,0.8502209169313756,0.49164010514313394,-1.2402378756386627
ROC,2024-01-02 05:54:00,-1.244027803264448,-1.1685633601710528,0.16820274134251068,0.897256441953635,0.555172263454247,-0.22238517979520384,0.7468338043172105,0.8116084002989865,0.49164010514313394,-1.349989780619957
ROC,2024-01-02 06:54:00,-1.3010260836244292,-1.2288137805834658,0.161855252577013,0.803382781483346,0.3413310146919312,-0.22238517979520384,0.7468338043172105,0.7858667225440508,0.49164010514313394,-1.3822977007010306
ROC,2024-01-02 07:54:00,-1.3010260836244292,-1.2890642009958786,-0.03428215027687737,0.803382781483346,0.9828547609788784,-0.22238517979520384,0.7468338043172105,0.8373500780539077,0.49164010514313394,-1.4568909867705684
ROC,2024-01-02 08:54:00,-1.3580243639844105,-1.3493146214082916,-0.041264387918925206,0.615635460542768,0.555172263454247,-0.22238517979520384,0.7028684164057944,0.7987375614215186,0.49164010514313394,-1.4687688985650809
ROC,2024-01-02 09:54:00,-1.3580243639844105,-1.2890642009958786,0.15550776381151438,0.3340144791319008,-0.300192731595016,-0.22238517979520384,0.7028684164057944,0.7729958836665829,0.49164010514313394,-1.3400123347125665
ROC,2024-01-02 10:54:00,-1.3580243639844105,-1.2288137805834658,0.3592621531840027,0.24014081866161177,-0.5140339803573317,-0.22238517979520384,0.6589030284943942,0.7601250447891296,0.49164010514313394,-1.2967767357805418
ROC,2024-01-02 11:54:00,-1.3010260836244292,-1.1685633601710528,0.3649748930729503,0.3340144791319008,-0.08635148283270028,-0.22238517979520384,0.6589030284943942,0.7472542059116617,0.49164010514313394,-1.3200574428977858
ROC,2024-01-02 12:54:00,-1.3010260836244292,-1.1685633601710528,0.3649748930729503,0.5217618000724789,-0.5140339803573317,-0.22238517979520384,0.6589030284943942,0.7086416892792581,0.49164010514313394,-1.2402378756386627
ROC,2024-01-02 13:54:00,-1.244027803264448,-1.10831293975864,0.37068763296189877,0.42788813960218985,-0.08635148283270028,-0.22238517979520384,0.6589030284943942,0.7086416892792581,0.49164010514313394,-1.2620932333405654
ROC,2024-01-02 14:54:00,-1.1870295229044667,-1.048062519346227,0.3764003728508472,0.42788813960218985,-0.5140339803573317,-0.22238517979520384,0.6149376405829782,0.6829000115243369,0.49164010514313394,-1.1271601553549049
ROC,2024-01-02 15:54:00,-1.1300312425444854,-0.9878120989338142,0.3821131127397957,0.3340144791319008,-0.08635148283270028,-0.22238517979520384,0.5709722526715779,0.6185458171370121,0.49164010514313394,-1.1461648142261245
ROC,2024-01-02 16:54:00,-0.9590364014645417,-0.8673112581089883,0.19930543629345088,0.615635460542768,-0.300192731595016,-0.22238517979520384,0.3951107010259297,0.46409575060742664,0.49164010514313394,-0.9394891490016091
ROC,2024-01-02 17:54:00,-0.8450398407445792,-0.8673112581089883,-0.16377092109303826,0.5217618000724789,1.8382197560281412,-0.22238517979520384,0.26321453729171307,0.32251652295530914,0.49164010514313394,-1.0397387245472938
ROC,2024-01-02 18:54:00,-0.8450398407445792,-0.8673112581089883,-0.16377092109303826,0.615635460542768,1.4105372585035099,-0.22238517979520384,0.1752837614688968,0.24529148969053102,0.49164010514313394,-1.008381037409781
ROC,2024-01-02 19:54:00,-0.9020381211045604,-0.9878120989338142,-0.34911759304558176,0.5217618000724789,1.4105372585035099,-0.22238517979520384,0.21924914938029713,0.25816232856798427,0.49164010514313394,-1.069671062269465
ROC,2024-01-02 20:54:00,-0.9590364014645417,-1.048062519346227,-0.357369328440729,0.615635460542768,1.4105372585035099,-0.22238517979520384,0.1752837614688968,0.25816232856798427,0.49164010514313394,-1.1309610871291487
ROC,2024-01-02 21:54:00,-1.016034681824523,-1.10831293975864,-0.36498631495932693,0.5217618000724789,1.6243785072658257,-0.22238517979520384,0.21924914938029713,0.29677484520038794,0.49164010514313394,-1.2093553049729304
ROC,2024-01-02 22:54:00,-1.016034681824523,-1.10831293975864,-0.36498631495932693,0.5217618000724789,1.196696009741194,-0.22238517979520384,0.21924914938029713,0.28390400632292007,0.49164010514313394,-1.1741966860611739
ROC,2024-01-02 23:54:00,-1.016034681824523,-1.048062519346227,-0.1859871317722811,0.3340144791319008,1.6243785072658257,-0.22238517979520384,0.1752837614688968,0.23242065081306315,0.49164010514313394,-1.2093553049729304
ROC,2024-01-03 00:54:00,-0.9590364014645417,-1.048062519346227,-0.357369328440729,0.42788813960218985,0.9828547609788784,-0.22238517979520384,0.1752837614688968,0.23242065081306315,0.49164010514313394,-1.0943771188020506
ROC,2024-01-03 01:54:00,-0.9590364014645417,-1.048062519346227,-0.357369328440729,0.5217618000724789,1.196696009741194,-0.22238517979520384,0.13131837355748086,0.19380813418065948,0.49164010514313394,-1.1133817776732704
ROC,2024-01-03 02:18:00,-0.9590364014645417,-1.048062519346227,-0.357369328440729,0.5217618000724789,0.3413310146919312,-0.22238517979520384,0.13131837355748086,0.1809372953032062,0.49164010514313394,-1.0278608127527813
ROC,2024-01-03 02:54:00,-0.9590364014645417,-1.048062519346227,-0.357369328440729,0.5217618000724789,0.7690135122165627,-0.22238517979520384,0.13131837355748086,0.1680664564257383,0.49164010514313394,-1.0739471105154894
ROC,2024-01-03 03:13:00,-0.9590364014645417,-1.048062519346227,-0.357369328440729,0.5217618000724789,0.9828547609788784,-0.22238517979520384,0.13131837355748086,0.17450187586447957,0.49164010514313394,-1.0943771188020506
ROC,2024-01-03 03:54:00,-0.9590364014645417,-0.9878120989338142,-0.17837014525368314,0.5217618000724789,0.555172263454247,-0.22238517979520384,0.13131837355748086,0.1809372953032062,0.49164010514313394,-1.0520917528135865
ROC,2024-01-03 04:54:00,-0.9590364014645417,-0.9878120989338142,-0.17837014525368314,0.42788813960218985,0.3413310146919312,-0.22238517979520384,0.0873529856460649,0.14232477867080254,0.49164010514313394,-1.0278608127527813
ROC,2024-01-03 05:54:00,-0.9590364014645417,-0.9275616785214013,0.006976526698860398,0.803382781483346,0.3413310146919312,-0.22238517979520384,0.043387597734664565,0.09084142316094561,0.49164010514313394,-1.0278608127527813
ROC,2024-01-03 06:54:00,-1.016034681824523,-0.9275616785214013,0.19295794752795317,0.709509121013057,0.9828547609788784,-0.17963051872850821,0.0873529856460649,0.12945393979333464,0.49164010514313394,-1.1547169107181734
ROC,2024-01-03 07:54:00,-1.016034681824523,-0.9275616785214013,0.19295794752795317,0.615635460542768,0.12748976592961547,-0.1368758576618126,0.0873529856460649,0.11658310091588138,0.1435715807901743,-1.060168732833855
